ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
MF,cytoskeletal protein binding,985,17,0.011501473831279349,1,"MAPRE2,TUBGCP5,EPB41L2,EPS8,MYO16,FRMD3,ANK3,SETD2,SMAD2,SMAD4,MYO1E,RAB6A,DST,UTRN,MYPN,NAV3,MAGI1"
MF,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity",1,1,0.011528360341660276,1,HSD17B4
BP,negative regulation of RNA export from nucleus,2,1,0.011575070412825525,1,NUP153
MF,I-SMAD binding,16,2,0.011624257680051802,1,"SMAD2,SMAD4"
BP,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,53,3,0.011868790217884473,1,"TENM4,GRID2,TENM2"
BP,response to methionine,3,1,0.011938951437008162,1,BMT2
MF,carnitine O-octanoyltransferase activity,3,1,0.012050518085751487,1,CROT
MF,O-octanoyltransferase activity,3,1,0.012050518085751487,1,CROT
BP,neuroblast delamination,1,1,0.01239401453049395,1,AKNA
BP,nucleoside bisphosphate metabolic process,124,4,0.012430616916037154,1,"THEM5,HSD17B4,CROT,PAPSS2"
BP,ribonucleoside bisphosphate metabolic process,124,4,0.012430616916037154,1,"THEM5,HSD17B4,CROT,PAPSS2"
BP,purine nucleoside bisphosphate metabolic process,124,4,0.012430616916037154,1,"THEM5,HSD17B4,CROT,PAPSS2"
BP,maintenance of location in cell,234,6,0.01248337043268627,1,"PLCB1,ANK3,HEXB,HTR2C,PLN,CAV1,AKAP6"
CC,Golgi to plasma membrane transport vesicle,2,1,0.012582231927247873,1,RAB3IP
BP,transport of virus,22,2,0.012656901046889175,1,"CAV1,NUP153"
BP,positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry,2,1,0.013212586496147496,1,SMAD2
BP,histone H3-K36 trimethylation,1,1,0.013485787720779787,1,SETD2
CC,nuclear membrane,309,7,0.013588351249468469,1,"PLCB1,LBR,PCM1,NAV3,NRXN1,AKAP6,NUP153"
MF,inward rectifier potassium channel inhibitor activity,1,1,0.013693431081709064,1,CAV1
BP,negative regulation of peptidyl-tyrosine autophosphorylation,1,1,0.013693431081709064,1,CAV1
BP,regulation of cation channel activity,122,4,0.013829996483655283,1,"ANK3,AHNAK,CAV1,AKAP6"
CC,beta-N-acetylhexosaminidase complex,2,1,0.013915197311561513,1,HEXB
BP,negative regulation of nucleobase-containing compound transport,3,1,0.013922024140469771,1,NUP153
MF,mannose transmembrane transporter activity,1,1,0.014024410940922145,1,SLC5A10
BP,mannose transmembrane transport,1,1,0.014024410940922145,1,SLC5A10
MF,mannose:sodium symporter activity,1,1,0.014024410940922145,1,SLC5A10
MF,fructose:sodium symporter activity,1,1,0.014024410940922145,1,SLC5A10
BP,hormone secretion,307,7,0.01406001030021474,1,"CREB1,RAB11FIP2,PLCB1,GALR1,HTR2C,SMAD2,SMAD4,AIMP1"
BP,negative regulation of platelet-derived growth factor receptor-alpha signaling pathway,2,1,0.014348726755227909,1,PHF14
CC,T-tubule,51,3,0.014366601660603391,1,"ANK3,AHNAK,AKAP6"
CC,sarcolemma,141,5,0.014503177232691086,1,"ANK3,UTRN,AHNAK,CAV1,AKAP6"
BP,negative regulation of potassium ion transmembrane transporter activity,26,2,0.014822207262481351,1,"ANK3,CAV1"
BP,protein localization,2474,30,0.014853188865216525,1,"GPHN,EXOC5,MAPRE2,RAB3IP,FAM91A1,EGF,EPB41L2,RAB11FIP2,PLCB1,CNTNAP2,ANK3,GRID2,SETD2,MIA3,SMAD2,PCM1,IPO11,RAPGEF6,NDFIP2,AFTPH,ODR4,PKIA,FRMD4A,RAB6A,RB1,SPCS3,CAV1,NRXN1,TJP2,AKAP6,C2CD5,NUP153"
BP,ciliary basal body-plasma membrane docking,2,1,0.014973859662389793,1,RAB3IP
MF,17-beta-hydroxysteroid dehydrogenase (NAD+) activity,2,1,0.015029573826758647,1,HSD17B4
BP,negative regulation of mononuclear cell migration,25,2,0.015227714594711573,1,"PLCB1,MIA3"
BP,negative regulation of nucleocytoplasmic transport,23,2,0.01546410198675665,1,"PKIA,NUP153"
BP,membrane assembly,59,3,0.01548509715328151,1,"ANK3,CAV1,NRXN1"
BP,molybdenum incorporation into molybdenum-molybdopterin complex,1,1,0.015487075569966273,1,GPHN
BP,metal incorporation into metallo-molybdopterin complex,1,1,0.015487075569966273,1,GPHN
MF,molybdopterin adenylyltransferase activity,1,1,0.015487075569966273,1,GPHN
MF,molybdopterin molybdotransferase activity,1,1,0.015487075569966273,1,GPHN
BP,glycine receptor clustering,1,1,0.015487075569966273,1,GPHN
BP,glycosaminoglycan metabolic process,112,4,0.015513023703665288,1,"B3GNT3,EGF,HEXB,HS2ST1"
BP,cellular macromolecule localization,2484,30,0.015595956360828618,1,"GPHN,EXOC5,MAPRE2,RAB3IP,FAM91A1,EGF,EPB41L2,RAB11FIP2,PLCB1,CNTNAP2,ANK3,GRID2,SETD2,MIA3,SMAD2,PCM1,IPO11,RAPGEF6,NDFIP2,AFTPH,ODR4,PKIA,FRMD4A,RAB6A,RB1,SPCS3,CAV1,NRXN1,TJP2,AKAP6,C2CD5,NUP153"
BP,negative regulation of cell adhesion involved in sprouting angiogenesis,1,1,0.015736277861684026,1,SEMA6A
MF,octanoyltransferase activity,4,1,0.015908216601902187,1,CROT
MF,delta14-sterol reductase activity,2,1,0.01603867566264481,1,LBR
BP,CD24 biosynthetic process,1,1,0.016047127438074262,1,PLCB1
BP,response to glyceraldehyde,1,1,0.016047127438074262,1,PLCB1
BP,cellular response to glyceraldehyde,1,1,0.016047127438074262,1,PLCB1
BP,regulation of CD24 production,1,1,0.016047127438074262,1,PLCB1
BP,positive regulation of CD24 production,1,1,0.016047127438074262,1,PLCB1
BP,pericardium development,19,2,0.01640918744445935,1,"SETD2,SMAD2"
BP,very long-chain fatty-acyl-CoA metabolic process,2,1,0.016437885859893784,1,HSD17B4
BP,hormone transport,318,7,0.01646852158020455,1,"CREB1,RAB11FIP2,PLCB1,GALR1,HTR2C,SMAD2,SMAD4,AIMP1"
MF,tRNA-intron endonuclease activity,2,1,0.016500791216890628,1,TSEN2
CC,H zone,1,1,0.016587165246238905,1,DST
BP,positive regulation of membrane depolarization during cardiac muscle cell action potential,1,1,0.01659842994450054,1,ANK3
CC,nuclear envelope,487,9,0.016663566957865236,1,"PLCB1,LBR,PCM1,IPO11,DST,NAV3,NRXN1,AKAP6,NUP153"
BP,postsynaptic density assembly,21,2,0.01667268963032534,1,"GRID2,NRXN1"
BP,membrane biogenesis,63,3,0.016692696001140605,1,"ANK3,CAV1,NRXN1"
CC,acrosomal membrane,32,2,0.01724290502832284,1,"RAB6A,CAV1"
BP,protein arginylation,2,1,0.017903638437238883,1,LIAT1
BP,secretion by cell,822,13,0.018077410676878132,1,"EXOC5,RAB3IP,CREB1,RAB11FIP2,PLCB1,GALR1,HTR2C,MIA3,SMAD2,SMAD4,FRMD4A,MCTP1,AIMP1,NRXN1"
BP,regulation of cell adhesion involved in sprouting angiogenesis,2,1,0.018088164732427327,1,SEMA6A
BP,angiogenic sprout fusion,2,1,0.018088164732427327,1,SEMA6A
BP,cell adhesion involved in sprouting angiogenesis,2,1,0.018088164732427327,1,SEMA6A
BP,aminoglycan metabolic process,121,4,0.018109740897119288,1,"B3GNT3,EGF,HEXB,HS2ST1"
CC,endosome to plasma membrane transport vesicle,2,1,0.01839436540056237,1,RAB6A
BP,positive regulation of embryonic development,22,2,0.01840143730208138,1,"PLCB1,TENM4"
BP,negative regulation of monocyte extravasation,2,1,0.0184033912162342,1,PLCB1
MF,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",3,1,0.018544972345285966,1,B3GNT3
BP,negative regulation of inward rectifier potassium channel activity,3,1,0.018719710591927195,1,CAV1
BP,sulfate assimilation,2,1,0.018864281178105066,1,PAPSS2
MF,adenylylsulfate kinase activity,2,1,0.018864281178105066,1,PAPSS2
MF,sulfate adenylyltransferase activity,2,1,0.018864281178105066,1,PAPSS2
MF,sulfate adenylyltransferase (ATP) activity,2,1,0.018864281178105066,1,PAPSS2
BP,purine ribonucleoside bisphosphate biosynthetic process,2,1,0.018864281178105066,1,PAPSS2
BP,3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,2,1,0.018864281178105066,1,PAPSS2
CC,costamere,18,2,0.018923256148364216,1,"ANK3,AHNAK"
MF,polypeptide N-acetylgalactosaminyltransferase activity,19,2,0.018987639473796402,1,"GALNT13,GALNTL6"
MF,UDP-galactose transmembrane transporter activity,3,1,0.019197426445636268,1,SLC35A3
BP,UDP-galactose transmembrane transport,3,1,0.019197426445636268,1,SLC35A3
BP,protein transport,1563,20,0.019388621137996283,1,"EXOC5,RAB3IP,FAM91A1,RAB11FIP2,PLCB1,ANK3,MIA3,SMAD2,PCM1,IPO11,NDFIP2,AFTPH,PKIA,FRMD4A,RAB6A,SPCS3,CAV1,AKAP6,C2CD5,NUP153"
BP,activation of meiosis involved in egg activation,2,1,0.01954730454986729,1,PLCB1
BP,protein-containing complex localization to centriolar satellite,2,1,0.019889462654003293,1,PCM1
BP,positive regulation of luteinizing hormone secretion,4,1,0.020215851709979703,1,SMAD4
CC,caveolar macromolecular signaling complex,2,1,0.020302499136658773,1,CAV1
BP,regulation of transporter activity,267,6,0.02047965741849512,1,"ANK3,PLN,NDFIP2,UTRN,AHNAK,CAV1,AKAP6"
MF,(3R)-hydroxyacyl-CoA dehydrogenase (NAD) activity,2,1,0.020896968250065196,1,HSD17B4
CC,signal peptidase complex,5,1,0.021105877047438135,1,SPCS3
BP,negative regulation of transport,468,8,0.021196822495799225,1,"EGF,ANK3,PLN,NDFIP2,PKIA,FRMD4A,MCTP1,CAV1,NUP153"
BP,negative regulation of potassium ion transmembrane transport,30,2,0.02128532155079008,1,"ANK3,CAV1"
BP,tRNA-type intron splice site recognition and cleavage,3,1,0.021305729082941212,1,TSEN2
BP,gonad morphogenesis,2,1,0.021651467039480614,1,SMAD4
BP,regulation of cellular ketone metabolic process,144,4,0.021890422183733518,1,"CREB1,FMO2,MALRD1,CAV1"
MF,"N,N-dimethylaniline monooxygenase activity",5,1,0.021974616082799762,1,FMO2
MF,hypotaurine dehydrogenase activity,5,1,0.021974616082799762,1,FMO2
MF,adenylyltransferase activity,29,2,0.02203766677551882,1,"GPHN,PAPSS2"
BP,positive regulation of cardiac muscle tissue development,2,1,0.02250886472603026,1,CREB1
MF,galanin receptor activity,4,1,0.022679520651691945,1,GALR1
BP,nephrogenic mesenchyme morphogenesis,2,1,0.02290163923596945,1,SMAD4
MF,UDP-glycosyltransferase activity,145,4,0.02316129245718083,1,"B3GNT3,GALNT13,HEXB,GALNTL6"
MF,microtubule plus-end binding,21,2,0.02317756460342953,1,"MAPRE2,DST"
BP,establishment of synaptic specificity at neuromuscular junction,2,1,0.023257780615273747,1,GPHN
BP,insulin receptor internalization,3,1,0.023263992810852854,1,CAV1
BP,signal release,482,9,0.023344496294109306,1,"CREB1,RAB11FIP2,PLCB1,GALR1,HTR2C,SMAD2,SMAD4,MCTP1,AIMP1,NRXN1"
BP,receptor internalization involved in canonical Wnt signaling pathway,3,1,0.023506392227981027,1,CAV1
BP,negative regulation of transporter activity,98,3,0.0235437171048134,1,"ANK3,PLN,NDFIP2,CAV1"
MF,"beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity",4,1,0.023587717271184225,1,B3GNT3
CC,microtubule plus-end,24,2,0.023826952233540897,1,"MAPRE2,DST"
BP,response to monosaccharide,205,5,0.023895877503972332,1,"RAB11FIP2,PLCB1,ZBTB20,SMAD2,SMAD4"
CC,RAVE complex,3,1,0.023952306552073314,1,DMXL1
BP,positive regulation of cortisol secretion,4,1,0.024113312626408208,1,GALR1
BP,positive regulation of glucocorticoid secretion,4,1,0.024113312626408208,1,GALR1
BP,positive regulation of cell adhesion molecule production,5,1,0.024215218399798434,1,CAV1
MF,N-acetyl-beta-D-galactosaminidase activity,3,1,0.02451022687842799,1,HEXB
BP,positive regulation of protein targeting to membrane,28,2,0.024752459811516168,1,"ANK3,C2CD5"
CC,early endosome lumen,3,1,0.025077881806271216,1,LNPEP
CC,bicellular tight junction,126,4,0.025187987004015422,1,"ANK3,FRMD4A,MAGI1,TJP2"
BP,vesicle tethering,32,2,0.02523409168521153,1,"EXOC5,FAM91A1"
BP,TRAM-dependent toll-like receptor signaling pathway,3,1,0.02531439400792259,1,RAB11FIP2
BP,TRAM-dependent toll-like receptor 4 signaling pathway,3,1,0.02531439400792259,1,RAB11FIP2
BP,transport,4439,46,0.025588929310611713,1,"SLC35A1,EXOC5,RAB3IP,SLC5A10,CREB1,LDLRAD3,FAM91A1,EGF,RAB11FIP2,PLCB1,SLC35A3,GABRA6,GALR1,ANK3,GRID2,SETD2,HTR2C,HEPHL1,IL16,MIA3,SMAD2,SMAD4,MYO1E,PCM1,IPO11,PLN,PMP2,NDFIP2,CROT,AFTPH,ATG2B,PKIA,FRMD4A,RAB6A,SPCS3,DST,UTRN,AHNAK,MCTP1,ATP8B4,SLCO5A1,CAV1,AIMP1,NRXN1,TJP2,AKAP6,C2CD5,NUP153"
BP,nephrogenic mesenchyme development,3,1,0.02601680372194281,1,SMAD4
MF,protein-macromolecule adaptor activity,417,8,0.0260832475957088,1,"ANK3,LIAT1,FRMD4A,CAV1,TJP2,AKAP6,PHF14,NUP153"
BP,regulation of mesenchymal cell proliferation involved in lung development,2,1,0.0261230798035224,1,PHF14
BP,negative regulation of mesenchymal cell proliferation involved in lung development,2,1,0.0261230798035224,1,PHF14
BP,zygotic specification of dorsal/ventral axis,3,1,0.026300911690117623,1,SMAD2
CC,tRNA-intron endonuclease complex,4,1,0.026352104878615872,1,TSEN2
MF,cannabinoid receptor activity,4,1,0.026415544731414154,1,GPR55
BP,postsynaptic specialization assembly,27,2,0.026505906863132166,1,"GRID2,NRXN1"
MF,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity",5,1,0.02692127359256779,1,B3GNT3
BP,response to ionomycin,3,1,0.027248170990439167,1,PLCB1
BP,cellular response to ionomycin,3,1,0.027248170990439167,1,PLCB1
MF,ferroxidase activity,6,1,0.027322645192695144,1,HEPHL1
MF,"oxidoreductase activity, acting on metal ions, oxygen as acceptor",6,1,0.027322645192695144,1,HEPHL1
BP,heterochromatin boundary formation,2,1,0.027379373722864316,1,TRIP12
BP,protein methylation,80,3,0.027392773866776174,1,"SETD2,RAB6A,ASH2L"
BP,protein alkylation,80,3,0.027392773866776174,1,"SETD2,RAB6A,ASH2L"
BP,nitrogen compound transport,2050,24,0.02753307383193565,1,"SLC35A1,EXOC5,RAB3IP,FAM91A1,RAB11FIP2,PLCB1,SLC35A3,ANK3,SETD2,HTR2C,MIA3,SMAD2,PCM1,IPO11,NDFIP2,AFTPH,PKIA,FRMD4A,RAB6A,SPCS3,CAV1,AIMP1,AKAP6,C2CD5,NUP153"
BP,maintenance of protein location in membrane,2,1,0.027726153523293478,1,ANK3
BP,maintenance of protein location in plasma membrane,2,1,0.027726153523293478,1,ANK3
BP,vesicle tethering to Golgi,5,1,0.027790384105073472,1,FAM91A1
BP,regulation of endocrine process,39,2,0.027858828681991937,1,"GALR1,SMAD4"
BP,intracellular nitric oxide homeostasis,3,1,0.028473787639720992,1,CAV1
MF,UDP-N-acetylglucosamine transmembrane transporter activity,4,1,0.02859352261297289,1,SLC35A3
BP,UDP-N-acetylglucosamine transmembrane transport,4,1,0.02859352261297289,1,SLC35A3
BP,phosphatidylinositol catabolic process,2,1,0.028663724727706362,1,PLCB1
BP,cellular response to monosaccharide stimulus,139,4,0.02882847364404337,1,"RAB11FIP2,PLCB1,ZBTB20,SMAD4"
BP,cellular response to fluoride,2,1,0.028917797444144085,1,PLCB1
BP,protein localization to membrane,597,10,0.02902684793310878,1,"GPHN,EXOC5,RAB3IP,RAB11FIP2,ANK3,RAPGEF6,RAB6A,CAV1,NRXN1,C2CD5"
BP,negative regulation of cation channel activity,49,2,0.02916667829478913,1,"ANK3,CAV1"
CC,tight junction,131,4,0.029247000714393352,1,"ANK3,FRMD4A,MAGI1,TJP2"
BP,secondary palate development,26,2,0.029284541994781886,1,"SMAD2,SMAD4"
BP,regulation of retrograde trans-synaptic signaling by endocanabinoid,3,1,0.02930782695598168,1,PLCB1
BP,gastrulation with mouth forming second,28,2,0.029352872046965517,1,"TENM4,SMAD4"
BP,positive regulation of secretion by cell,287,6,0.029374141407824766,1,"CREB1,PLCB1,GALR1,SMAD4,FRMD4A,AIMP1"
BP,chondroitin sulfate catabolic process,4,1,0.029380020406962342,1,HEXB
MF,R-SMAD binding,25,2,0.029410048735416187,1,"SMAD2,SMAD4"
BP,regulation of nodal signaling pathway involved in determination of left/right asymmetry,5,1,0.029428329031597776,1,SMAD2
BP,regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry,5,1,0.029428329031597776,1,SMAD2
BP,positive regulation of ARF protein signal transduction,2,1,0.029634416174773495,1,MAPRE2
BP,regulation of follicle-stimulating hormone secretion,6,1,0.029829068958329617,1,SMAD4
BP,positive regulation of follicle-stimulating hormone secretion,6,1,0.029829068958329617,1,SMAD4
BP,gamma-aminobutyric acid receptor clustering,4,1,0.030412634784291796,1,GPHN
BP,viral penetration into host nucleus,4,1,0.03057362358910378,1,NUP153
BP,dermatan sulfate catabolic process,4,1,0.03068695198216064,1,HEXB
BP,amino disaccharide catabolic process,4,1,0.03068695198216064,1,HEXB
MF,flavin adenine dinucleotide binding,88,3,0.030909280370574693,1,"KDM1B,FMO2,ERO1B"
BP,cortisol secretion,5,1,0.031052617269483284,1,GALR1
BP,regulation of cortisol secretion,5,1,0.031052617269483284,1,GALR1
BP,cardiac cell fate specification,3,1,0.03107726252894373,1,TENM4
MF,nitrate reductase activity,3,1,0.031205924924199928,1,GPHN
BP,hyaluronan metabolic process,34,2,0.032200617948737596,1,"EGF,HEXB"
BP,neuroblast division in subventricular zone,3,1,0.03238212890502675,1,AKNA
BP,establishment of localization,4633,47,0.03256063194318532,1,"SLC35A1,EXOC5,RAB3IP,SLC5A10,CREB1,LDLRAD3,FAM91A1,EGF,RAB11FIP2,PLCB1,SLC35A3,GABRA6,GALR1,ANK3,GRID2,SETD2,HTR2C,HEPHL1,IL16,MIA3,SMAD2,SMAD4,MYO1E,PCM1,IPO11,PLN,PMP2,NDFIP2,CROT,AFTPH,ATG2B,PKIA,FRMD4A,RAB6A,RB1,SPCS3,DST,UTRN,AHNAK,MCTP1,ATP8B4,SLCO5A1,CAV1,AIMP1,NRXN1,TJP2,AKAP6,C2CD5,NUP153"
BP,cell proliferation in forebrain,27,2,0.032748727318077965,1,"PCM1,AKNA"
BP,carbohydrate transport,157,4,0.03282083015482039,1,"SLC35A1,SLC5A10,SLC35A3,C2CD5"
BP,protein localization to Golgi membrane,5,1,0.032824669849762914,1,RAB6A
BP,negative regulation of bile acid biosynthetic process,4,1,0.032905907089423675,1,MALRD1
BP,negative regulation of bile acid metabolic process,4,1,0.032905907089423675,1,MALRD1
BP,angiotensin-activated signaling pathway involved in heart process,3,1,0.033264248603406515,1,CAV1
BP,positive regulation of gonadotropin secretion,7,1,0.03342039147106179,1,SMAD4
BP,cell proliferation involved in heart valve morphogenesis,3,1,0.033428189023444084,1,SMAD4
BP,regulation of cell proliferation involved in heart valve morphogenesis,3,1,0.033428189023444084,1,SMAD4
BP,export from cell,900,13,0.033468912790498434,1,"EXOC5,RAB3IP,CREB1,RAB11FIP2,PLCB1,GALR1,HTR2C,MIA3,SMAD2,SMAD4,FRMD4A,MCTP1,AIMP1,NRXN1"
BP,adrenal gland development,28,2,0.03365455976468498,1,"SMAD2,SMAD4"
BP,poly-N-acetyllactosamine biosynthetic process,5,1,0.03369111081531348,1,B3GNT3
BP,positive regulation of interleukin-12 production,43,2,0.033752095145908774,1,"PLCB1,IL16"
BP,negative regulation of potassium ion transport,37,2,0.03394179974360417,1,"ANK3,CAV1"
BP,sulfur compound metabolic process,313,6,0.034025134214544665,1,"B3GNT3,THEM5,HEXB,HSD17B4,PAPSS2,HS2ST1"
MF,"RNA endonuclease activity, producing 3'-phosphomonoesters",7,1,0.034205071669469324,1,TSEN2
MF,beta-N-acetylhexosaminidase activity,5,1,0.03436057033047659,1,HEXB
CC,Flemming body,34,2,0.03446039893089467,1,"IL16,BIRC6"
BP,oxygen metabolic process,6,1,0.03452470491235015,1,FMO2
BP,regulation of protein targeting to membrane,34,2,0.03459957176215212,1,"ANK3,C2CD5"
BP,ribosomal protein import into nucleus,4,1,0.03478472110312522,1,IPO11
BP,regulation of ruffle assembly,31,2,0.03486555850453946,1,"EPS8,CAV1"
BP,positive regulation of cell proliferation involved in heart morphogenesis,5,1,0.03491856783483488,1,SMAD4
BP,cell communication by electrical coupling,32,2,0.03515199717937997,1,"ANK3,CAV1"
MF,carnitine O-acyltransferase activity,6,1,0.03530633782680488,1,CROT
BP,post-embryonic hemopoiesis,4,1,0.03549593871721847,1,MYO1E
BP,regulation of luteinizing hormone secretion,6,1,0.03591514511361546,1,SMAD4
MF,alpha-actinin binding,28,2,0.0359651704172959,1,"MYPN,MAGI1"
CC,ATF4-CREB1 transcription factor complex,4,1,0.036059241291335135,1,CREB1
BP,regulation of platelet-derived growth factor receptor-alpha signaling pathway,5,1,0.03617804221197693,1,PHF14
MF,spectrin binding,26,2,0.03653685269872425,1,"EPB41L2,ANK3"
BP,positive regulation of cell communication by electrical coupling,3,1,0.03681515255166312,1,ANK3
BP,regulation of peptidyl-tyrosine autophosphorylation,4,1,0.03701499218017271,1,CAV1
BP,regulation of membrane depolarization during cardiac muscle cell action potential,5,1,0.03702664127844074,1,ANK3
BP,positive regulation of striated muscle tissue development,3,1,0.037068613978426,1,CREB1
BP,positive regulation of muscle organ development,3,1,0.037068613978426,1,CREB1
BP,response to carbohydrate,229,5,0.03728994809184982,1,"RAB11FIP2,PLCB1,ZBTB20,SMAD2,SMAD4"
BP,negative regulation of hematopoietic stem cell differentiation,5,1,0.03729076830822786,1,N4BP2L2
BP,lipid localization,502,8,0.0374826049701526,1,"EGF,GALR1,HEXB,PMP2,CROT,ATG2B,ATP8B4,CAV1"
MF,transmembrane transporter binding,133,4,0.037591642141305476,1,"CNTNAP2,ANK3,CAV1,TJP2,AKAP6"
BP,excitatory synapse assembly,32,2,0.03794934740978199,1,"GRID2,NRXN1"
BP,left ventricular cardiac muscle tissue morphogenesis,4,1,0.038116815864671354,1,SMAD4
BP,courtship behavior,3,1,0.03817296808810876,1,HEXB
BP,vasculogenesis,83,3,0.03817909092719421,1,"SETD2,MYO1E,CAV1"
BP,NADPH oxidation,5,1,0.03825850308434934,1,FMO2
BP,cellular response to carbohydrate stimulus,150,4,0.038377605203551324,1,"RAB11FIP2,PLCB1,ZBTB20,SMAD4"
