Description,N,DE,P.DE,FDR,SigGenesInSet
Alzheimer disease,372,1,0.9059576490282644,1,CACNA1D
Human papillomavirus infection,330,1,0.9334227269016199,1,PATJ
IgSF CAM signaling,296,1,0.9419594952826856,1,ROBO1
Pathways of neurodegeneration - multiple diseases,464,1,0.9531861024064628,1,CACNA1D
Pathways in cancer,530,1,0.9853448341979424,1,GNA12
Metabolic pathways,1558,3,0.9954519198307754,1,"FHIT,HK2,PRDM16"
Taurine and hypotaurine metabolism,16,0,0.9999999999999966,1,
Arginine biosynthesis,23,0,0.999999999999997,1,
Cobalamin transport and metabolism,18,0,0.9999999999999974,1,
Linoleic acid metabolism,30,0,0.9999999999999981,1,
Virion - Lassa virus and SFTS virus,17,0,0.9999999999999986,1,
Mucin type O-glycan biosynthesis,36,0,0.9999999999999987,1,
Mannose type O-glycan biosynthesis,23,0,0.9999999999999987,1,
Autophagy - other,32,0,0.9999999999999987,1,
Aldosterone-regulated sodium reabsorption,37,0,0.9999999999999987,1,
Allograft rejection,36,0,0.9999999999999987,1,
Biosynthesis of various nucleotide sugars,19,0,0.9999999999999988,1,
2-Oxocarboxylic acid metabolism,33,0,0.9999999999999988,1,
DNA replication,36,0,0.9999999999999988,1,
Biotin metabolism,3,0,0.9999999999999989,1,
Folate transport and metabolism,30,0,0.9999999999999989,1,
Ascorbate and aldarate metabolism,31,0,0.999999999999999,1,
"Phenylalanine, tyrosine and tryptophan biosynthesis",6,0,0.999999999999999,1,
"Glycine, serine and threonine metabolism",39,0,0.9999999999999991,1,
Virion - Rotavirus,2,0,0.9999999999999991,1,
Mismatch repair,23,0,0.9999999999999991,1,
Tyrosine metabolism,36,0,0.9999999999999993,1,
Propanoate metabolism,32,0,0.9999999999999993,1,
Butanoate metabolism,27,0,0.9999999999999993,1,
Sulfur relay system,8,0,0.9999999999999993,1,
Lipoic acid metabolism,19,0,0.9999999999999994,1,
Terpenoid backbone biosynthesis,24,0,0.9999999999999994,1,
SNARE interactions in vesicular transport,32,0,0.9999999999999994,1,
Renin-angiotensin system,23,0,0.9999999999999994,1,
Pentose and glucuronate interconversions,37,0,0.9999999999999996,1,
Fatty acid elongation,28,0,0.9999999999999996,1,
Nitrogen metabolism,17,0,0.9999999999999996,1,
Thyroid cancer,37,0,0.9999999999999996,1,
Glycosaminoglycan degradation,19,0,0.9999999999999997,1,
Virion - Adenovirus,4,0,0.9999999999999997,1,
Other glycan degradation,18,0,0.9999999999999998,1,
Glycosphingolipid biosynthesis - lacto and neolacto series,28,0,0.9999999999999998,1,
Vitamin B6 metabolism,6,0,0.9999999999999998,1,
Ubiquinone and other terpenoid-quinone biosynthesis,12,0,0.9999999999999999,1,
alpha-Linolenic acid metabolism,26,0,0.9999999999999999,1,
Fatty acid degradation,43,0,1,1,
Oxidative phosphorylation,122,0,1,1,
Caffeine metabolism,6,0,1,1,
Pyrimidine metabolism,57,0,1,1,
"Alanine, aspartate and glutamate metabolism",37,0,1,1,
Cysteine and methionine metabolism,52,0,1,1,
"Valine, leucine and isoleucine degradation",48,0,1,1,
Arginine and proline metabolism,50,0,1,1,
Tryptophan metabolism,41,0,1,1,
Phosphonate and phosphinate metabolism,6,0,1,1,
Glutathione metabolism,58,0,1,1,
N-Glycan biosynthesis,55,0,1,1,
Various types of N-glycan biosynthesis,44,0,1,1,
Other types of O-glycan biosynthesis,49,0,1,1,
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0,1,1,
Glycosaminoglycan biosynthesis - heparan sulfate / heparin,24,0,1,1,
Glycerolipid metabolism,64,0,1,1,
Inositol phosphate metabolism,78,0,1,1,
Glycerophospholipid metabolism,102,0,1,1,
Ether lipid metabolism,51,0,1,1,
Arachidonic acid metabolism,62,0,1,1,
Sphingolipid metabolism,55,0,1,1,
Glycosphingolipid biosynthesis - globo and isoglobo series,16,0,1,1,
Glycosphingolipid biosynthesis - ganglio series,15,0,1,1,
Pyruvate metabolism,49,0,1,1,
C5-Branched dibasic acid metabolism,2,0,1,1,
Retinol metabolism,69,0,1,1,
Porphyrin metabolism,46,0,1,1,
Aminoacyl-tRNA biosynthesis,43,0,1,1,
Metabolism of xenobiotics by cytochrome P450,77,0,1,1,
Drug metabolism - cytochrome P450,71,0,1,1,
Drug metabolism - other enzymes,82,0,1,1,
Fatty acid metabolism,56,0,1,1,
Biosynthesis of amino acids,74,0,1,1,
Nucleotide metabolism,83,0,1,1,
Biosynthesis of cofactors,154,0,1,1,
EGFR tyrosine kinase inhibitor resistance,78,0,1,1,
Endocrine resistance,96,0,1,1,
Antifolate resistance,30,0,1,1,
Platinum drug resistance,74,0,1,1,
ABC transporters,45,0,1,1,
Ribosome biogenesis in eukaryotes,76,0,1,1,
Ribosome,177,0,1,1,
Nucleocytoplasmic transport,107,0,1,1,
mRNA surveillance pathway,95,0,1,1,
RNA degradation,78,0,1,1,
Basal transcription factors,43,0,1,1,
Spliceosome,150,0,1,1,U2SURP
Proteasome,46,0,1,1,
Protein export,31,0,1,1,
ATP-dependent chromatin remodeling,115,0,1,1,
Polycomb repressive complex,83,0,1,1,
Viral life cycle - HIV-1,68,0,1,1,
Base excision repair,44,0,1,1,
Nucleotide excision repair,62,0,1,1,
Homologous recombination,41,0,1,1,
Fanconi anemia pathway,53,0,1,1,
ErbB signaling pathway,84,0,1,1,
Ras signaling pathway,235,0,1,1,
Rap1 signaling pathway,210,0,1,1,
Cytokine-cytokine receptor interaction,293,0,1,1,
Viral protein interaction with cytokine and cytokine receptor,99,0,1,1,
FoxO signaling pathway,132,0,1,1,
Phosphatidylinositol signaling system,97,0,1,1,
Neuroactive ligand-receptor interaction,367,0,1,1,
Neuroactive ligand signaling,199,0,1,1,
Cell cycle,158,0,1,1,
Oocyte meiosis,127,0,1,1,
p53 signaling pathway,75,0,1,1,
Mitophagy - animal,102,0,1,1,
Autophagy - animal,166,0,1,1,
Lysosome biogenesis,248,0,1,1,
Phagocytosis,251,0,1,1,
Peroxisome,83,0,1,1,
Efferocytosis,155,0,1,1,
mTOR signaling pathway,155,0,1,1,
PI3K-Akt signaling pathway,357,0,1,1,
AMPK signaling pathway,120,0,1,1,
Integrated stress response (ISR) signaling pathway,51,0,1,1,
Apoptosis,136,0,1,1,
Longevity regulating pathway,89,0,1,1,
Longevity regulating pathway - multiple species,61,0,1,1,
Ferroptosis,41,0,1,1,
Necroptosis,160,0,1,1,
Hedgehog signaling pathway,56,0,1,1,
TGF-beta signaling pathway,110,0,1,1,
VEGF signaling pathway,59,0,1,1,
Apelin signaling pathway,139,0,1,1,
Focal adhesion,201,0,1,1,
ECM-receptor interaction,89,0,1,1,
Integrin signaling,153,0,1,1,
Adherens junction,93,0,1,1,
Gap junction,89,0,1,1,
Signaling pathways regulating pluripotency of stem cells,142,0,1,1,
Platelet activation,125,0,1,1,
Antigen processing and presentation,71,0,1,1,
Neutrophil extracellular trap formation,175,0,1,1,
Toll-like receptor signaling pathway,108,0,1,1,
NOD-like receptor signaling pathway,184,0,1,1,
RIG-I-like receptor signaling pathway,72,0,1,1,
Cytosolic DNA-sensing pathway,82,0,1,1,
C-type lectin receptor signaling pathway,104,0,1,1,
JAK-STAT signaling pathway,163,0,1,1,
Hematopoietic cell lineage,93,0,1,1,
Natural killer cell mediated cytotoxicity,125,0,1,1,
IL-17 signaling pathway,93,0,1,1,
Th1 and Th2 cell differentiation,91,0,1,1,
Th17 cell differentiation,107,0,1,1,
T cell receptor signaling pathway,118,0,1,1,
Fc epsilon RI signaling pathway,67,0,1,1,
TNF signaling pathway,118,0,1,1,
Intestinal immune network for IgA production,46,0,1,1,
Long-term potentiation,67,0,1,1,
Synaptic vesicle cycle,78,0,1,1,
Neurotrophin signaling pathway,119,0,1,1,
Taste transduction,85,0,1,1,
Inflammatory mediator regulation of TRP channels,98,0,1,1,
Motor proteins,194,0,1,1,
Cytoskeleton in muscle cells,233,0,1,1,
Ovarian steroidogenesis,52,0,1,1,
Estrogen signaling pathway,137,0,1,1,
Melanogenesis,101,0,1,1,
Prolactin signaling pathway,70,0,1,1,
Thyroid hormone synthesis,75,0,1,1,
Thyroid hormone signaling pathway,121,0,1,1,
Adipocytokine signaling pathway,70,0,1,1,
Glucagon signaling pathway,105,0,1,1,
Regulation of lipolysis in adipocytes,58,0,1,1,
Relaxin signaling pathway,129,0,1,1,
Insulin resistance,108,0,1,1,
Non-alcoholic fatty liver disease,151,0,1,1,
AGE-RAGE signaling pathway in diabetic complications,100,0,1,1,
Alcoholic liver disease,143,0,1,1,
Endocrine and other factor-regulated calcium reabsorption,53,0,1,1,
Vasopressin-regulated water reabsorption,44,0,1,1,
Proximal tubule bicarbonate reclamation,23,0,1,1,
Collecting duct acid secretion,27,0,1,1,
Fat digestion and absorption,43,0,1,1,
Bile secretion,89,0,1,1,
Mineral absorption,60,0,1,1,
Cholesterol metabolism,52,0,1,1,
Parkinson disease,253,0,1,1,
Amyotrophic lateral sclerosis,352,0,1,1,
Spinocerebellar ataxia,142,0,1,1,
Cocaine addiction,49,0,1,1,
Morphine addiction,91,0,1,1,
Nicotine addiction,41,0,1,1,
Alcoholism,174,0,1,1,
Bacterial invasion of epithelial cells,77,0,1,1,
Vibrio cholerae infection,50,0,1,1,
Epithelial cell signaling in Helicobacter pylori infection,70,0,1,1,
Salmonella infection,247,0,1,1,
Pertussis,77,0,1,1,
Legionellosis,56,0,1,1,
Yersinia infection,135,0,1,1,
Leishmaniasis,75,0,1,1,
Chagas disease,102,0,1,1,
Malaria,50,0,1,1,
Toxoplasmosis,110,0,1,1,
Amoebiasis,100,0,1,1,
Staphylococcus aureus infection,93,0,1,1,
Tuberculosis,178,0,1,1,
Hepatitis B,162,0,1,1,
Measles,135,0,1,1,
Influenza A,168,0,1,1,
Human T-cell leukemia virus 1 infection,220,0,1,1,
Herpes simplex virus 1 infection,176,0,1,1,
Human immunodeficiency virus 1 infection,212,0,1,1,
Coronavirus disease,234,0,1,1,
Transcriptional misregulation in cancer,193,0,1,1,
Viral carcinogenesis,193,0,1,1,
Chemical carcinogenesis - DNA adducts,70,0,1,1,
Proteoglycans in cancer,202,0,1,1,
MicroRNAs in cancer,318,0,1,1,
Chemical carcinogenesis - reactive oxygen species,211,0,1,1,
Colorectal cancer,86,0,1,1,
Renal cell carcinoma,68,0,1,1,
Pancreatic cancer,76,0,1,1,
Endometrial cancer,58,0,1,1,
Glioma,75,0,1,1,
Prostate cancer,105,0,1,1,
Basal cell carcinoma,63,0,1,1,
Melanoma,72,0,1,1,
Bladder cancer,41,0,1,1,
Chronic myeloid leukemia,76,0,1,1,
Acute myeloid leukemia,67,0,1,1,
Breast cancer,147,0,1,1,
Hepatocellular carcinoma,169,0,1,1,
Gastric cancer,149,0,1,1,
Choline metabolism in cancer,98,0,1,1,
PD-L1 expression and PD-1 checkpoint pathway in cancer,89,0,1,1,
Autoimmune thyroid disease,51,0,1,1,
Inflammatory bowel disease,64,0,1,1,
Systemic lupus erythematosus,122,0,1,1,
Rheumatoid arthritis,91,0,1,1,
Diabetic cardiomyopathy,189,0,1,1,
Viral myocarditis,67,0,1,1,
Lipid and atherosclerosis,215,0,1,1,
Fluid shear stress and atherosclerosis,141,0,1,1,
One carbon pool by folate,37,0,1.0000000000000002,1,
Virion - Flavivirus and Alphavirus,6,0,1.0000000000000002,1,
Hippo signaling pathway - multiple species,29,0,1.0000000000000002,1,
Pentose phosphate pathway,31,0,1.0000000000000004,1,
Fatty acid biosynthesis,17,0,1.0000000000000004,1,
Phenylalanine metabolism,16,0,1.0000000000000004,1,
Glycosaminoglycan biosynthesis - keratan sulfate,14,0,1.0000000000000004,1,
Thiamine metabolism,15,0,1.0000000000000004,1,
Nicotinate and nicotinamide metabolism,37,0,1.0000000000000004,1,
Pantothenate and CoA biosynthesis,21,0,1.0000000000000004,1,
Biosynthesis of unsaturated fatty acids,27,0,1.0000000000000004,1,
Virion - Human immunodeficiency virus,5,0,1.0000000000000004,1,
Apoptosis - multiple species,32,0,1.0000000000000004,1,
Circadian rhythm,34,0,1.0000000000000004,1,
Phototransduction,28,0,1.0000000000000004,1,
Asthma,29,0,1.0000000000000004,1,
Graft-versus-host disease,39,0,1.0000000000000004,1,
beta-Alanine metabolism,31,0,1.0000000000000007,1,
Riboflavin metabolism,8,0,1.0000000000000007,1,
Vitamin digestion and absorption,26,0,1.0000000000000007,1,
African trypanosomiasis,36,0,1.0000000000000007,1,
Citrate cycle (TCA cycle),30,0,1.0000000000000009,1,
"Valine, leucine and isoleucine biosynthesis",4,0,1.0000000000000009,1,
Sulfur metabolism,10,0,1.0000000000000009,1,
Virion - Herpesvirus,8,0,1.0000000000000009,1,
Non-homologous end-joining,13,0,1.0000000000000009,1,
Selenocompound metabolism,17,0,1.0000000000000013,1,
D-Amino acid metabolism,6,0,1.0000000000000013,1,
Sulfur cycle,2,0,1.0000000000000013,1,
Histidine metabolism,22,0,1.0000000000000018,1,
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,30,0,1.0000000000000018,1,
"Virion - Ebolavirus, Lyssavirus and Morbillivirus",12,0,1.0000000000000018,1,
Maturity onset diabetes of the young,26,0,1.0000000000000018,1,
Steroid biosynthesis,20,0,1.0000000000000022,1,
Glyoxylate and dicarboxylate metabolism,31,0,1.0000000000000022,1,
Folate biosynthesis,28,0,1.000000000000003,1,
